problem_id,problem_title,problem_solved,category,submit_id,user_id,result,memory,time,language,code
5543번,상근날드,68.238%,"수학, 사칙연산",91425475,yeonho12345,맞았습니다!!,32412,36,Python 3,"i = int(input())
j = int(input())
k = int(input())
l = int(input())
m = int(input())
n = 0
n = min([i,j,k]) + min([l,m])
print(n - 50)
"
5543번,상근날드,68.238%,"수학, 사칙연산",91425423,yeonho12345,틀렸습니다,,,Python 3,"i = int(input())
j = int(input())
k = int(input())
l = int(input())
m = int(input())
n = 0
n = min([i,j,k]) + min([l,m])
print(n)
"
5543번,상근날드,68.238%,"수학, 사칙연산",91412440,jihyuk0407,맞았습니다!!,32412,36,Python 3,"sang = int(input())
jung = int(input())
ha = int(input())

xola = int(input())
sai = int(input())
print((min(sang,jung,ha))+(min(xola,sai))-50)"
5543번,상근날드,68.238%,"수학, 사칙연산",91412388,dlgus0232,맞았습니다!!,32412,36,Python 3,"sagduck = int(input())
joogduck = int(input())
haduck = int(input())

cola = int(input())
cider = int(input())

burger_list = [sagduck, joogduck, haduck]
drint_list = [cola, cider]

print((min(burger_list) + min(drint_list)) - 50)"
5543번,상근날드,68.238%,"수학, 사칙연산",91412110,joey120824,맞았습니다!!,32412,36,Python 3,"x = int(input())
y = int(input())
z = int(input())
a = int(input())
b = int(input())

Bur = [x, y, z]
Dri = [a, b]

print(min(Bur) + min(Dri) - 50)"
5543번,상근날드,68.238%,"수학, 사칙연산",91411148,ysj0419,맞았습니다!!,32412,32,Python 3,"bug=[]
bev = []
for i in range(3):
    tmp = int(input())
    bug.append(tmp)
for i in range(2):
    tmm = int(input())
    bev.append(tmm)
print(min(bug)+min(bev)-50)"
5543번,상근날드,68.238%,"수학, 사칙연산",91407444,zlsun1210,맞았습니다!!,32412,36,Python 3,"import sys
input = sys.stdin.readline

burgers = []
soda = []

burger1 = int(input())
burgers.append(burger1)
burger2 = int(input())
burgers.append(burger2)
burger3 = int(input())
burgers.append(burger3)

coke = int(input())
soda.append(coke)
cider = int(input())
soda.append(cider)

print((min(burgers) + min(soda)) - 50)"
5543번,상근날드,68.238%,"수학, 사칙연산",91385060,sukrin,맞았습니다!!,32412,36,Python 3,"h=int(input())
m=int(input())
r=int(input())
c=int(input())
s=int(input())
print(min(h,m,r)+min(c,s)-50)"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91528114,cjg1999,맞았습니다!!,32412,36,Python 3,"import sys

n = int(sys.stdin.readline().rstrip())
m = int(sys.stdin.readline().rstrip())
k = int(sys.stdin.readline().rstrip())
i = int(sys.stdin.readline().rstrip())
total = n + m + k + i
mok = total // 60
nameji = total % 60
print(mok)
print(nameji)
"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91523655,ljh314,맞았습니다!!,32412,36,Python 3,"a=int(input())
b=int(input())
c=int(input())
d=int(input())
e=a+b+c+d
f=e//60
g=e%60
print(f)
print(g)"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91519035,plx4107,맞았습니다!!,32412,36,Python 3,"times = [int(input()) for _ in range(4)]
total_seconds = sum(times)
minutes = total_seconds // 60
seconds = total_seconds % 60

print(minutes)
print(seconds)"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91497620,csb521,맞았습니다!!,32412,32,Python 3,"homeToSchool = int(input())
schoolToPC = int(input())
pCToAcademy = int(input())
academyToHome = int(input())

total_seconds = homeToSchool + schoolToPC + pCToAcademy + academyToHome

minutes = total_seconds // 60
seconds = total_seconds % 60

print(minutes)
print(seconds)
"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91475723,kkyungseo1106,맞았습니다!!,32412,36,Python 3,"import sys

result = 0

# 총 4개 구간에서의 이동시간을 차례대로 더해 총 이동시간을 나타냄
for _ in range(4):
    result += int(input())
 
print(result // 60)
print(result % 60)"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91475661,kkyungseo1106,틀렸습니다,,,Python 3,"import sys

# A : 집에서 학교까지의 이동 시간을 나타내는 초
A = int(input())
# B : 학교에서 PC방까지의 이동 시간을 나타내는 초
B = int(input())
# C : PC방에서 학원까지의 이동 시간을 나타내는 초
C = int(input())
# D : 학원에서 집까지의 이동 시간을 나타내는 초
D = int(input())

seconds = A + B + C + D

X = seconds / 60

Y = seconds % 60

print(X)
print(Y)"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91462809,hearts2hearts,맞았습니다!!,32412,32,Python 3,"a=int(input())
b=int(input())
c=int(input())
d=int(input())
sum=a+b+c+d
print(sum//60)
print(sum%60)"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91400112,jungjun0708,맞았습니다!!,32412,36,Python 3,"l=[int(input()) for n in range(4)]
print(sum(l)//60)
print(sum(l)%60)"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91387243,joowon0507,맞았습니다!!,32412,36,Python 3,"a=int(input())
b=int(input())
c=int(input())
d=int(input())
e=a+b+c+d
p=e//60
o=e%60
print(p,o)"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91386380,a110824,맞았습니다!!,108384,88,PyPy3,"s = sum([int(input()) for _ in range(4)])
print(s//60)
print(s%60)"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91386273,kec2011,맞았습니다!!,108384,92,PyPy3,"a=int(input())
b=int(input())
c=int(input())
d=int(input())

cnt=(a+b+c+d)//60
cnl=(a+b+c+d)%60
print(cnt)
print(cnl)"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91368202,kkace22,맞았습니다!!,32412,32,Python 3,"import sys
sum = 0
for _ in range(4):
    a = sys.stdin.readline().strip()
    sum += int(a)

minute = sum//60
second = sum%60
print(minute)
print(second)"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91316679,erick02,맞았습니다!!,32412,36,Python 3,"s=0
c=0
m=0
for i in range(4):
    n=int(input())
    s+=n 
    
if s>=60:
    c+=s//60
    m+=s%60
else:
    m+=s

print(c)
print(m)"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91311992,hakleealgo,맞았습니다!!,108384,88,PyPy3,"i=sum(map(int,[*open(0)]))
print(f'{i//60}\n{i%60}')"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91283354,potato03kth,맞았습니다!!,32412,32,Python 3,"t = 0
for _ in range(4):
    t += int(input())
print(t//60)
print(t%60)"
5554번,심부름 가는 길,84.727%,"수학, 구현, 사칙연산",91277097,jeclolas15,맞았습니다!!,32412,32,Python 3,"a = int(input())
b = int(input())
c = int(input())
d = int(input())

e = (a+b+c+d) % 60
f = (a+b+c+d) // 60

print(f)
print(e)"
5575번,타임 카드,75.974%,"수학, 구현, 사칙연산",91574746,anthia,맞았습니다!!,32412,32,Python 3,"for i in range(3):
    h1, m1, s1, h2, m2, s2 = map(int,input().split())
    start_time = h1 * 3600 + m1 * 60 + s1
    end_time = h2 * 3600 + m2 * 60 + s2

    work_work_work= end_time - start_time  #일한 시간 

    work_h = work_work_work // 3600
    work_m = (work_work_work % 3600) // 60
    work_s = work_work_work % 60

    print(work_h,work_m,work_s)
"
5575번,타임 카드,75.974%,"수학, 구현, 사칙연산",91535090,joowon0507,맞았습니다!!,32412,36,Python 3,"for k in range(3):
    a1=list(map(int,input().split()))
    arr=[]
    b=a1[0:3]
    c=a1[3:]
    for i in range(2,-1,-1):
        if c[i]-b[i]<0:
            c[i-1]-=1
            c[i]+=60
        arr.append(c[i]-b[i])
    for j in range(len(arr)-1,-1,-1):
        print(arr[j],end=' ')
    print()"
5575번,타임 카드,75.974%,"수학, 구현, 사칙연산",91534037,joowon0507,런타임 에러 (NameError),,,Python 3,"a1,a2,a3,z1,z2,z3=map(int,input().split())
b1,b2,b3,t1,t2,t3=map(int,input().split())
c1,c2,c3,r1,r2,r3=map(int,input().split())
d1=a1-z1
d2=a2-z2
if d2<0:
    d2+=60
    d1-=1
d3=a3-z3
if d3<0:
    d3+=60
    d1-=1
    d2-=1
e1=b1-t1
e2=b2-t2
if e2<0:
    e2+=60
    e1-=1
e3=b3-t3
if e3<0:
    e3+=60
    e1-=1
    e2-=1
f1=c1-r1
f2=c2-r
if f2<0:
    f2+=60
    f1-=1
f3=c3-r3
if f3<0:
    f3+=60
    f1-=1
    f2-=1"
5575번,타임 카드,75.974%,"수학, 구현, 사칙연산",91419046,minyoung2465,맞았습니다!!,108384,92,PyPy3,"A,A1,A2,A3,A4,A5 = map(int, input().split())
B,B1,B2,B3,B4,B5 = map(int, input().split())
C,C1,C2,C3,C4,C5 = map(int, input().split())

A3 = A3 - A
A4 = A4 - A1
A5 = A5 - A2

B3 = B3 - B
B4 = B4 - B1
B5 = B5 - B2

C3 = C3 - C
C4 = C4 - C1
C5 = C5 - C2

# 초가 음수인지?
if A5 < 0:
    A4 = A4 - 1
    A5 = A5 + 60
# 분이 음수인지?
if A4 < 0:
    A3 = A3 - 1
    A4 = A4 + 60

if B5 < 0:
    B4 = B4 - 1
    B5 = B5 + 60

if B4 < 0:
    B3 = B3 - 1
    B4 = B4 + 60

if C5 < 0:
    C4 = C4 - 1
    C5 = C5 + 60

if C4 < 0:
    C3 = C3 - 1
    C4 = C4 + 60

print(A3, A4, A5)
print(B3, B4, B5)
print(C3, C4, C5)

"
5575번,타임 카드,75.974%,"수학, 구현, 사칙연산",91356949,kkobugi,맞았습니다!!,32412,36,Python 3,"import sys

input = sys.stdin.readline

for i in range(3):
    h1, m1, s1, h2, m2, s2 = map(int, input().split())

    time1 = h1 * 3600 + m1 * 60 + s1
    time2 = h2 * 3600 + m2 * 60 + s2

    time = time2 - time1

    print(time // 3600, (time % 3600) // 60, (time % 3600) % 60)"
5575번,타임 카드,75.974%,"수학, 구현, 사칙연산",91320343,ydh91026,맞았습니다!!,32412,32,Python 3,"import sys

input = sys.stdin.readline

for _ in range(3):
    a1,b1,c1, a2,b2,c2 = map(int, input().split())
    
    a = a1*3600 + b1*60 + c1*1
    b = a2*3600 + b2*60 + c2*1
    
    rst = b-a
    rst1 = rst//3600
    rst %= 3600
    rst2 = rst // 60
    rst %= 60
    rst3 = rst
    print(rst1, rst2, rst3)"
5575번,타임 카드,75.974%,"수학, 구현, 사칙연산",91313730,kkace22,맞았습니다!!,32412,32,Python 3,"import sys

employee_1 = list(map(int, sys.stdin.readline().strip().split()))
employee_2 = list(map(int, sys.stdin.readline().strip().split()))
employee_3 = list(map(int, sys.stdin.readline().strip().split()))

def workingTime(employee):

    time = employee[3] - employee[0]

    second = employee[5] - employee[2]

    if second < 0 :
        second = (employee[5]+60) - employee[2]
        employee[4] -= 1

    minute = employee[4] - employee[1]

    if employee[4] < employee[1] :
        time -= 1
        minute = (60+ employee[4]) - employee[1]


    return print(time, minute, second)

workingTime(employee_1)
workingTime(employee_2)
workingTime(employee_3)"
5575번,타임 카드,75.974%,"수학, 구현, 사칙연산",91282158,youngjun1019,맞았습니다!!,32412,32,Python 3,"a=list(map(int,input().split(' ')))
b=list(map(int,input().split(' ')))
c=list(map(int,input().split(' ')))
d=0
e=0
f=0
a[2]=a[2]+3600*a[0]
a[2]=a[2]+60*a[1]
b[2]=b[2]+3600*b[0]
b[2]=b[2]+60*b[1]
c[2]=c[2]+3600*c[0]
c[2]=c[2]+60*c[1]
a[5]=a[5]+3600*a[3]
a[5]=a[5]+60*a[4]
b[5]=b[5]+3600*b[3]
b[5]=b[5]+60*b[4]
c[5]=c[5]+3600*c[3]
c[5]=c[5]+60*c[4]
c[5]-=c[2]
a[5]-=a[2]
b[5]-=b[2]
d=a[5]//3600
a[5]-=d*3600
e=a[5]//60
a[5]-=e*60
print('%d %d %d'%(d,e,a[5]))
d=b[5]//3600
b[5]-=d*3600
e=b[5]//60
b[5]-=e*60
print('%d %d %d'%(d,e,b[5]))
d=c[5]//3600
c[5]-=d*3600
e=c[5]//60
c[5]-=e*60
print('%d %d %d'%(d,e,c[5]))
"
5575번,타임 카드,75.974%,"수학, 구현, 사칙연산",91079596,jcshin,맞았습니다!!,32412,32,Python 3,"import sys

input = sys.stdin.read
data = input().splitlines()

for line in data:
    h1, m1, s1, h2, m2, s2 = map(int, line.split())
    
    # 출근 및 퇴근 시간을 초 단위로 변환
    start_time = h1 * 3600 + m1 * 60 + s1
    end_time = h2 * 3600 + m2 * 60 + s2

    # 총 근무 시간(초)
    work_time = end_time - start_time

    # 시, 분, 초로 변환
    hours = work_time // 3600
    minutes = (work_time % 3600) // 60
    seconds = work_time % 60

    print(hours, minutes, seconds)
"
5575번,타임 카드,75.974%,"수학, 구현, 사칙연산",91067229,hjnoh17,맞았습니다!!,32412,32,Python 3,"for _ in range(3):
     h1, m1, s1, h2, m2, s2 = map(int, input().split())

     if s1 > s2:
          s= (60+s2) - s1
          m2 = m2 - 1
     else:
          s = s2 - s1

     if m1 > m2:
          m = (60+m2) - m1
          h2 = h2 - 1
     else:
          m = m2 - m1

     h = h2 - h1

     print(h, m ,s)"
5575번,타임 카드,75.974%,"수학, 구현, 사칙연산",91061735,andtomorrow,맞았습니다!!,32412,32,Python 3,"from sys import stdin

for _ in range(3):
    # time_in, time_out = stdin.readline().split()[
    #     0:3], stdin.readline().split()[3:]

    input_line = stdin.readline().split()
    time_in, time_out = input_line[:3], input_line[3:]

    int_time_in = list(map(int, time_in))
    int_time_out = list(map(int, time_out))

    sec_time_in = int_time_in[0] * 60 * 60 + \
        int_time_in[1] * 60 + int_time_in[2]

    sec_time_out = int_time_out[0] * 60 * 60 + \
        int_time_out[1] * 60 + int_time_out[2]

    sec_duration = sec_time_out - sec_time_in

    duration_h, duration_m = divmod(sec_duration, 3600)
    duration_m, duration_s = divmod(duration_m, 60)

    print(duration_h, duration_m, duration_s)
"
5575번,타임 카드,75.974%,"수학, 구현, 사칙연산",90889986,pprain1999,맞았습니다!!,32412,32,Python 3,"for i in range(3):
    a = list(map(int, input().split()))
    start = a[0] * 3600 + a[1] * 60 + a[2]
    end = a[3]*3600 + a[4]*60 + a[5]
    
    taken = end - start
    
    hour = taken // 3600
    minute = (taken % 3600) // 60
    second  =taken % 60
    
    print(hour, minute, second) 
"
5575번,타임 카드,75.974%,"수학, 구현, 사칙연산",90889928,pprain1999,런타임 에러 (EOFError),,,Python 3,"while True:
    a = list(map(int, input().split()))
    start = a[0] * 3600 + a[1] * 60 + a[2]
    end = a[3]*3600 + a[4]*60 + a[5]
    
    taken = end - start
    
    hour = taken // 3600
    minute = (taken % 3600) // 60
    second  =taken % 60
    
    print(hour, minute, second) "
5596번,시험 점수,82.066%,"수학, 구현, 사칙연산",91523767,ljh314,맞았습니다!!,32412,36,Python 3,"a,b,c,d = map(int,input().split())
e,f,g,h = map(int,input().split())
s=a+b+c+d
t=e+f+g+h
if s==t:
    print(s)
else:
    print(max(s,t))"
5596번,시험 점수,82.066%,"수학, 구현, 사칙연산",91399461,cal6238,맞았습니다!!,32412,32,Python 3,"T=sum(list(map(int,input().split())))
S=sum(list(map(int,input().split())))
print(max(T,S))"
5596번,시험 점수,82.066%,"수학, 구현, 사칙연산",91357846,tmddn,맞았습니다!!,32412,36,Python 3,"import sys


S = list(map(int,sys.stdin.readline().split()))
T = list(map(int,sys.stdin.readline().split()))

sys.stdout.write(str(max(sum(S),sum(T))))"
5596번,시험 점수,82.066%,"수학, 구현, 사칙연산",91356997,kkobugi,맞았습니다!!,32412,36,Python 3,"import sys

input = sys.stdin.readline

minguk = list(map(int, input().split()))
manse = list(map(int, input().split()))

s = sum(minguk)
t = sum(manse)

if s > t:
    print(s)
else:
    print(t)"
5596번,시험 점수,82.066%,"수학, 구현, 사칙연산",91261806,gukjh05,맞았습니다!!,32412,32,Python 3,"S_scores = list(input().split())
T_scores = list(input().split())

S = 0
T = 0

for i in range(len(S_scores)):
    S += int(S_scores[i])
    T += int(T_scores[i])

if S >= T:
    print(S)
else:
    print(T)
"
5596번,시험 점수,82.066%,"수학, 구현, 사칙연산",91237694,hyj158,맞았습니다!!,32412,32,Python 3,"s,t=0,0
d=list(map(int,input().split()))
f=list(map(int,input().split()))
for i in d:
    s+=i
for i in f:
    t+=i
if s>=t:
    print(s)
else:
    print(t)"
5596번,시험 점수,82.066%,"수학, 구현, 사칙연산",91237575,hyj158,런타임 에러 (IndexError),,,Python 3,"s,t=0,0
d=list(map(int,input().split()))
f=list(map(int,input().split()))
for i in d:
    s+=d[i]
for i in f:
    t+=f[i]
if s>=t:
    print(s)
else:
    print(t)"
5596번,시험 점수,82.066%,"수학, 구현, 사칙연산",91224285,0611bobby0,맞았습니다!!,108384,88,PyPy3,"a = input().split()
b = input().split()
if int(a[0]) + int(a[1]) + int(a[2]) + int(a[3]) > int(b[0]) + int(b[1]) + int(b[2]) + int(b[3]):
    print(int(a[0]) + int(a[1]) + int(a[2]) + int(a[3]))
elif int(a[0]) + int(a[1]) + int(a[2]) + int(a[3]) < int(b[0]) + int(b[1]) + int(b[2]) + int(b[3]):
    print(int(b[0]) + int(b[1]) + int(b[2]) + int(b[3]))
else:
    print(int(b[0]) + int(b[1]) + int(b[2]) + int(b[3]))"
5596번,시험 점수,82.066%,"수학, 구현, 사칙연산",91129446,sunin1104,맞았습니다!!,32412,32,Python 3,"s=list(map(int,input().split()))
t=list(map(int,input().split()))

# 100

tot1=0
tot2=0

for i in range(len(s)):
    tot1+=s[i]
    avg1=tot1/len(s)

for i  in range(len(t)):
    tot2+=t[i]
    avg2=tot2/len(t)

if avg1>avg2:
    print(tot1)
elif avg1==avg2:
    print(tot1)
if avg2>avg1:
    print(tot2)"
5596번,시험 점수,82.066%,"수학, 구현, 사칙연산",91122434,swlee0202,맞았습니다!!,32412,36,Python 3,"a=list(map(int,input().split()))
b=list(map(int,input().split()))
print(max(sum(a),sum(b)))"
5596번,시험 점수,82.066%,"수학, 구현, 사칙연산",91115936,potato03kth,맞았습니다!!,32412,32,Python 3,"# 민국이의 점수 입력 (정보, 수학, 과학, 영어)
S = list(map(int, input().split()))

# 만세의 점수 입력 (정보, 수학, 과학, 영어)
T = list(map(int, input().split()))

# 민국이의 총점 계산
S_sum = sum(S)

# 만세의 총점 계산
T_sum = sum(T)

# 두 점수 중 큰 값 출력 (같으면 아무 값이나 출력)
print(max(S_sum, T_sum))"
5596번,시험 점수,82.066%,"수학, 구현, 사칙연산",91107935,asher01,맞았습니다!!,108384,88,PyPy3,"a, b, c, d = map(int,input().split())
e, f, g, h = map(int,input().split())
S = a + b + c + d
T = e + f + g + h
print(max(S,T))"
5596번,시험 점수,82.066%,"수학, 구현, 사칙연산",91107864,asher01,맞았습니다!!,108384,88,PyPy3,"lst = list(map(int, input().split()))
lst2 = list(map(int, input().split()))
S = 0
T = 0
for i in range(len(lst)):
  S += lst[i]
for i in range(len(lst2)):
  T += lst2[i]
  
print(max(S, T))"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91573974,eekangjun,맞았습니다!!,32412,32,Python 3,"while(1):
    a, b = map(int, input().split())
    if a == b == 0:
        break;
    print(a+b)"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91566707,goldworld1,맞았습니다!!,32412,32,Python 3,"while True:
    M, F = map(int, input().split())
    if M == F == 0:
        break

    print(M + F)"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91561623,jmj061028,맞았습니다!!,32412,36,Python 3,"while 1:
    a,b=map(int,input().split())
    if a==0 and b==0:
        break
    else:
        print(a+b)
"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91558323,bjj3141592,맞았습니다!!,32412,36,Python 3,"while True:
    a,b = map(int,input().split())
    if a==b==0:
        break
    print(a+b)"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91553547,jbrandon413,맞았습니다!!,32412,32,Python 3,"a, b = map(int, input().split())
while not (a == 0 and b == 0):
    print(a+b)
    a, b = map(int, input().split())"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91551352,secomes,맞았습니다!!,32412,32,Python 3,"import sys

input = sys.stdin.read

print('\n'.join(str(sum(map(int, l.split()))) for l in input().splitlines() if l != '0 0'))"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91551311,secomes,런타임 에러 (EOFError),,,Python 3,"a = [1, 1]

while sum(a) > 0:

    print(sum(list(map(int, input().split()))))"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91551296,secomes,컴파일 에러,,,Python 3,"a = [1, 1]

while sum(a) > 0:

    print(sum(list(map(int, input().split())))))"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91550188,csb0824,맞았습니다!!,32412,32,Python 3,"while True:
    a,b = map(int,input().split("" ""))
    if a==0 and b==0:
        break
    print(a+b)"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91546292,zer0ken,맞았습니다!!,32412,36,Python 3,"import sys

*lines, _ = sys.stdin.read().rstrip().splitlines()
for line in lines:
    bf, gf = map(int, line.split())
    sys.stdout.write(f'{bf+gf}\n')"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91544962,ghjnm1289,맞았습니다!!,32412,36,Python 3,"while True:
    n,m=map(int,input().split())
    if n==0 and m==0: break
    print(n+m)"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91540498,yanghyun0288,맞았습니다!!,32412,32,Python 3,"while True:
    a,b=map(int,input().split())
    if a==b and a==0:
        break
    print(a+b)
"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91534387,waterboy,맞았습니다!!,108384,92,PyPy3,"while True:
    m, f = map(int, input().split())
    
    if m == 0 and f == 0:
        break
    
    print(m + f)"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91520988,lsb2002,맞았습니다!!,32412,32,Python 3,"while(True):
    m, f = map(int, input().split())
    
    if m == 0 and f == 0:
        break
    
    print(m + f)
"
5717번,상근이의 친구들,77.617%,"수학, 사칙연산",91515122,chl268612,맞았습니다!!,32412,32,Python 3,"while True:
    a,b = map(int,input().split())
    if a==0 and b==0:
        break
    else:
        print(a+b)"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91548798,ljh314,맞았습니다!!,32412,88,Python 3,"t = int(input())
for i in range(t):
    a,b=map(int,input().split())
    c=a+b
    print(""Case"",str(i+1)+"":"",c)"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91548707,ljh314,틀렸습니다,,,Python 3,"t = int(input())
for i in range(t):
    a,b=map(int,input().split())
    c=a+b
    print(""Case"",str(i)+"":"",c)"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91548619,ljh314,런타임 에러 (TypeError),,,Python 3,"t = int(input())
for i in range(t):
    a,b=map(int,input().split())
    c=a+b
    print(""Case"",int(i)+"":"",c)"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91439636,kmh02,맞았습니다!!,110572,140,PyPy3,"t = int(input())
for i in range(t) :
    a, b = map(int, input().split())
    print(f""Case {i+1}: {a+b}"")"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91436581,sodaaa,맞았습니다!!,32412,84,Python 3,"t = int(input())

for i in range(t):
    a, b = map(int, input().split())

    print(f""Case {i + 1}: {a + b}"")"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91436556,sodaaa,틀렸습니다,,,Python 3,"t = int(input())

for _ in range(t):
    a, b = map(int, input().split())

    print(f""Case {t + 1}: {a + b}"")"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91399428,ydh91026,맞았습니다!!,32412,32,Python 3,"import sys

input = sys.stdin.readline

tc = int(input())

for i in range(tc):
    a,b = map(int, input().split())
    print(""Case {}: {}"".format(i+1,a+b))"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91399416,ydh91026,틀렸습니다,,,Python 3,"import sys

input = sys.stdin.readline

tc = int(input())

for i in range(tc):
    a,b = map(int, input().split())
    print(""case {}: {}"".format(i+1,a+b))"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91397969,0xftp,맞았습니다!!,32412,88,Python 3,"T=int(input())
for i in range(T):
    a,b=map(int,input().split())
    print(f'Case {i+1}: {a+b}')"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91397761,0xftp,맞았습니다!!,32412,88,Python 3,"T=int(input())
for i in range(T):
    a,b=map(int,input().split())
    print(f'Case {i+1}: {a+b}')"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91171275,zer0ken,맞았습니다!!,32412,88,Python 3,"for i in range(1, int(input()) + 1):
    print(f'Case {i}: {sum(map(int, input().split()))}')"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91171251,zer0ken,틀렸습니다,,,Python 3,"for i in range(int(input())):
    print(f'Case {i}: {sum(map(int, input().split()))}')"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91130574,andtomorrow,맞았습니다!!,32412,32,Python 3,"from sys import stdin

T = int(stdin.readline())

for t in range(1, T+1):
    print(f""Case {t}: {sum(map(int, (stdin.readline().split())))}"")
"
9295번,주사위,74.322%,"수학, 구현, 사칙연산",91097563,jcshin,맞았습니다!!,32412,88,Python 3,"n = int(input())

for i in range(1,n+1):
    a, b= map(int, input().split())
    print(f""Case {i}: {a+b}"")"
10039번,평균 점수,62.950%,"수학, 사칙연산",91565860,sukrin,맞았습니다!!,32412,32,Python 3,"tot= [max(40,int(input()))  for _ in range(5)]
print(sum(tot)//5)"
10039번,평균 점수,62.950%,"수학, 사칙연산",91563138,yuponu177,맞았습니다!!,32412,32,Python 3,"a=int(input())
b=int(input())
c=int(input())
d=int(input())
e=int(input())
if a < 40:
    a=40
if b<40:
    b=40
if c<40:
    c=40
if d<40:
    d=40
if e<40:
    e=40
print((a+b+c+d+e)//5)
"
10039번,평균 점수,62.950%,"수학, 사칙연산",91551322,ssiinn,맞았습니다!!,32412,32,Python 3,"smu = 0
for _ in range(5):
    n = int(input())
    if n < 40:
        n = 40
    smu += n
print(smu//5)"
10039번,평균 점수,62.950%,"수학, 사칙연산",91550593,jiu0504,맞았습니다!!,32412,36,Python 3,"N = []
for _ in range(5):
  X = int(input())
  if X>40:
    N.append(X)
  else:
    N.append(40)
print(sum(N)//5)"
10039번,평균 점수,62.950%,"수학, 사칙연산",91545044,rkawr99,맞았습니다!!,32412,32,Python 3,"total=0
for i in range(5):
    a=int(input())
    if a<40:
        a=40
    total+=a
print(int(total/5))"
10039번,평균 점수,62.950%,"수학, 사칙연산",91544860,rkawr99,틀렸습니다,,,Python 3,"total=0
for i in range(5):
    a=int(input())
    if a<40:
        a=40
    total+=a
print(total/5)"
10039번,평균 점수,62.950%,"수학, 사칙연산",91540233,suhach0523,맞았습니다!!,32412,32,Python 3,"total = 0

for i in range(5):
    a = int(input())
    
    if a < 40:
        a = 40
        
    total += a    

print(total // 5)"
10039번,평균 점수,62.950%,"수학, 사칙연산",91532572,kkace22,맞았습니다!!,32412,32,Python 3,"import sys
sum = 0
for i in range(5):
    score = int(sys.stdin.readline().strip())
    if score < 40 :
        score = 40
    sum += score
print(sum//5)
"
10039번,평균 점수,62.950%,"수학, 사칙연산",91532322,file40,맞았습니다!!,32412,36,Python 3,"sc = []
for _ in range(5):
    sc.append(int(input()))
for i in range(5):
    if sc[i] < 40:
        sc[i] = 40
print(round(sum(sc) / 5))"
10039번,평균 점수,62.950%,"수학, 사칙연산",91532264,file40,틀렸습니다,,,Python 3,"sc = []
for _ in range(5):
    sc.append(int(input()))
for i in range(5):
    if sc[i] < 40:
        sc[i] = 40
print(round(sum(sc)) / 5)"
10039번,평균 점수,62.950%,"수학, 사칙연산",91528509,dlcoahr2000,맞았습니다!!,32412,36,Python 3,"numbers = []
total = 0
for i in range(5):
  element = int(input())
  if element<40:
    element = 40
  numbers.append(element)

for i in numbers:
  total += i
print(int(total/len(numbers)))"
